Block,Column,Row,Name,ID,X,F635 Median - B635,F635 Mean - B635,Y,Index,Dia.,F635 Median,F635 Mean,F635 SD,B635 Median,B635 Mean,B635,B635 SD,F635 CV,B635 CV,% > B635+1SD,% > B635+2SD,F635 % Sat.,Ratio of Medians (635/#2),Ratio of Means (635/#2),Median of Ratios (635/#2),Mean of Ratios (635/#2),F635 Total Intensity,SNR 635,Ratios SD (635/#2),Rgn Ratio (635/#2),Rgn R2 (635/#2),F Pixels,B Pixels,Circularity,Flags,Normalize,Autoflag,Sum of Medians (635/#2),Sum of Means (635/#2),Log Ratio (635/#2)
1,4,8,,PFL1880we1s1,4760,8085,6996,3580,130,230,8985,7896,3289,900,982,900,263,41,26,100,100,0,100000,100000,0,0,3095347,26.289,0,0,0,392,1593,100,0,0,0,8085,6996,16.61
1,5,8,,PFD0380c(PFL1385ce1s1),5070,12555,11603,3580,131,230,13488,12536,5989,933,995,933,214,47,21,100,100,0,100000,100000,0,0,4914275,53.93,0,0,0,392,1699,100,0,0,0,12555,11603,16.61
1,6,8,,MAL8P1.23-s1,5370,7212,6244,3580,132,190,8095,7127,2268,883,916,883,146,31,15,100,100,0,100000,100000,0,0,1824597,42.541,0,0,0,256,1368,100,0,0,0,7212,6244,16.61
1,7,8,,PF14_0461-s1,5670,6954,6101,3580,133,220,7873,7020,3071,919,1008,919,250,43,24,100,100,0,100000,100000,0,0,2751759,24.048,0,0,0,392,1593,100,0,0,0,6954,6101,16.61
1,8,8,,PFA0535ce1s2,5970,9878,8451,3570,134,230,10829,9402,4283,951,1023,951,242,45,23,100,100,0,100000,100000,0,0,3685724,34.624,0,0,0,392,1511,100,0,0,0,9878,8451,16.61
1,9,8,,PFD1037w,6270,20871,19658,3580,135,240,21834,20621,12332,963,1034,963,247,59,23,100,100,0,100000,100000,0,0,9485540,79.3,0,0,0,460,1589,100,0,0,0,20871,19658,16.61
1,10,8,,PF07_0020-e1s2,6570,7912,6770,3580,136,220,8950,7808,3279,1038,1129,1038,298,41,26,100,100,0,100000,100000,0,0,3060749,22.413,0,0,0,392,1470,100,0,0,0,7912,6770,16.61
1,11,8,,PF14_0699e2s1,6870,7168,6753,3570,137,210,8280,7865,2413,1112,1209,1112,341,30,28,100,100,0,100000,100000,0,0,2485292,19.519,0,0,0,316,1481,100,0,0,0,7168,6753,16.61
1,12,8,,PF07_0048e2s1,7170,10661,9773,3570,138,200,11744,10856,3749,1083,1222,1083,406,34,33,100,100,0,100000,100000,0,0,3430402,23.729,0,0,0,316,1496,100,0,0,0,10661,9773,16.61
1,13,8,,PFI1475w-s2,7470,64416,52014,3570,139,230,65535,53133,20445,1119,1313,1119,513,38,39,100,100,68,100000,100000,0,0,20827962,101.014,0,0,0,392,1696,100,0,0,0,64416,52014,16.61
1,14,8,,PF14_0649-e2s1,7770,14221,12232,3580,140,220,15356,13367,6767,1135,1301,1135,477,50,36,100,100,0,100000,100000,0,0,5239943,25.296,0,0,0,392,1590,100,0,0,0,14221,12232,16.61
1,15,8,,PF10_0166.1o1,8070,16599,13986,3580,141,230,17728,15115,6817,1129,1254,1129,368,45,29,100,100,0,100000,100000,0,0,5925182,37.666,0,0,0,392,1536,100,0,0,0,16599,13986,16.61
1,16,8,,PFL0745c.1o1,8370,10924,9386,3580,142,220,12050,10512,4841,1126,1257,1126,402,46,31,100,100,0,100000,100000,0,0,4120525,23.022,0,0,0,392,1468,100,0,0,0,10924,9386,16.61
1,17,8,,PF10_0024.2o2,8680,6403,5574,3580,143,220,7475,6646,3083,1072,1211,1072,419,46,34,100,99,0,100000,100000,0,0,2605106,12.971,0,0,0,392,1484,100,0,0,0,6403,5574,16.61
1,18,8,,PFL1610c_1o4,8970,5587,7427,3590,144,260,6470,8310,5463,883,984,883,302,65,30,100,100,0,100000,100000,0,0,4487388,24.258,0,0,0,540,2507,100,0,0,0,5587,7427,16.61
1,1,9,,MAL13P1.176e1s1,3870,22352,19765,3880,145,250,23099,20512,13732,747,863,747,276,66,31,100,100,0,100000,100000,0,0,9435437,71.192,0,0,0,460,2137,100,0,0,0,22352,19765,16.61
1,2,9,,PFI0460w,4170,10398,9248,3880,146,210,11237,10087,4150,839,917,839,235,41,25,100,100,0,100000,100000,0,0,3187345,39.021,0,0,0,316,1399,100,0,0,0,10398,9248,16.61
1,3,9,,MAL7P1.224.2o2,4470,6011,5004,3880,147,200,6826,5819,2402,815,880,815,207,41,23,100,100,0,100000,100000,0,0,1838925,23.86,0,0,0,316,1473,100,0,0,0,6011,5004,16.61
1,4,9,,PFL2120we1s2,4760,7080,6566,3880,148,210,8029,7515,1979,949,1060,949,334,26,31,100,100,0,100000,100000,0,0,2374773,19.326,0,0,0,316,1530,100,0,0,0,7080,6566,16.61
1,5,9,,PFI0105c_2o3,5070,7993,7114,3880,149,210,8955,8076,2759,962,1061,962,286,34,26,100,100,0,100000,100000,0,0,2551927,24.528,0,0,0,316,1586,100,0,0,0,7993,7114,16.61
1,6,9,,PF10_0092-e3,5370,5801,5043,3880,150,200,6716,5958,2249,915,967,915,190,37,19,100,100,0,100000,100000,0,0,1882676,26.268,0,0,0,316,1526,100,0,0,0,5801,5043,16.61
1,7,9,,PF10_0161e1s1,5670,5904,5658,3880,151,210,6854,6608,2065,950,1040,950,266,31,25,100,100,0,100000,100000,0,0,2088278,20.932,0,0,0,316,1526,100,0,0,0,5904,5658,16.61
1,8,9,,PFC0910w.1o1,5970,6547,5676,3880,152,220,7493,6622,3282,946,1023,946,244,49,23,100,100,0,100000,100000,0,0,2595992,22.947,0,0,0,392,1547,100,0,0,0,6547,5676,16.61
1,9,9,,PF07_0004e2s1,6270,7572,6304,3880,153,200,8502,7234,3149,930,969,930,166,43,17,100,100,0,100000,100000,0,0,2286038,37.741,0,0,0,316,1378,100,0,0,0,7572,6304,16.61
1,10,9,,PF10_0041e1s2,6570,10791,9318,3880,154,220,11795,10322,5270,1004,1095,1004,271,51,24,100,100,0,100000,100000,0,0,4046134,34.048,0,0,0,392,1511,100,0,0,0,10791,9318,16.61
1,11,9,,PFD0995ce2s1,6870,12535,11076,3880,155,200,13525,12066,5627,990,1085,990,288,46,26,100,100,0,100000,100000,0,0,3812980,38.128,0,0,0,316,1440,100,0,0,0,12535,11076,16.61
1,12,9,,PFD1120c.1o1,7170,12290,10264,3880,156,200,13272,11246,5493,982,1105,982,348,48,31,100,100,0,100000,100000,0,0,3553760,29.141,0,0,0,316,1535,100,0,0,0,12290,10264,16.61
1,13,9,,PF08_0034e1s1,7470,14129,12974,3880,157,210,15291,14136,4984,1162,1358,1162,523,35,38,100,100,0,100000,100000,0,0,4467074,24.432,0,0,0,316,1538,100,0,0,0,14129,12974,16.61
1,14,9,,PF10_0214-e2,7770,11449,10530,3880,158,200,12704,11785,3760,1255,1362,1255,424,31,31,100,100,0,100000,100000,0,0,3724093,24.583,0,0,0,316,1412,100,0,0,0,11449,10530,16.61
1,15,9,,PF14_0444(PF14_0445.1o2),8070,6693,6133,3880,159,210,7892,7332,2127,1199,1289,1199,356,29,27,100,100,0,100000,100000,0,0,2316856,16.975,0,0,0,316,1455,100,0,0,0,6693,6133,16.61
1,16,9,,PFB1045w,8370,13701,12071,3880,160,220,14919,13289,6640,1218,1356,1218,485,49,35,100,100,0,100000,100000,0,0,5209396,24.604,0,0,0,392,1515,100,0,0,0,13701,12071,16.61
1,17,9,,MAL13P1.250.2o2,8670,8687,8550,3880,161,190,9870,9733,1911,1183,1381,1183,581,19,42,100,100,0,100000,100000,0,0,2491636,14.375,0,0,0,256,1228,100,0,0,0,8687,8550,16.61
1,18,9,,PFI0580c.2o2,8970,7902,7017,3870,162,220,8817,7932,4188,915,1087,915,461,52,42,100,98,0,100000,100000,0,0,3109372,14.848,0,0,0,392,1753,100,0,0,0,7902,7017,16.61
1,1,10,,PFD0595w.1o1,3870,5187,4645,4180,163,220,5943,5401,1945,756,868,756,272,36,31,100,100,0,100000,100000,0,0,2117356,16.665,0,0,0,392,1712,100,0,0,0,5187,4645,16.61
1,2,10,,PF08_0024.1o1,4170,9090,7684,4180,164,240,9994,8588,3887,904,988,904,289,45,29,100,100,0,100000,100000,0,0,3950309,26.298,0,0,0,460,1576,100,0,0,0,9090,7684,16.61
1,3,10,,PF07_0026.1o1,4470,11957,10395,4180,165,210,12822,11260,5088,865,950,865,262,45,27,100,100,0,100000,100000,0,0,3558134,39.351,0,0,0,316,1501,100,0,0,0,11957,10395,16.61
1,4,10,,PF08_0054,4770,14224,12547,4180,166,220,15311,13634,6467,1087,1225,1087,540,47,44,100,100,0,100000,100000,0,0,5344469,22.98,0,0,0,392,1600,100,0,0,0,14224,12547,16.61
1,5,10,,PF14_0456e2s2,5070,7812,7308,4180,167,200,8916,8412,2260,1104,1240,1104,488,26,39,100,100,0,100000,100000,0,0,2658117,14.697,0,0,0,316,1387,100,0,0,0,7812,7308,16.61
1,6,10,,PFA0510we1s3,5370,15102,12983,4170,168,210,16103,13984,5994,1001,1113,1001,336,42,30,100,100,0,100000,100000,0,0,4419017,38.307,0,0,0,316,1575,100,0,0,0,15102,12983,16.61
1,7,10,,PFD1180w.2o2,5670,5962,5654,4180,169,210,6962,6654,1674,1000,1096,1000,304,25,27,100,100,0,100000,100000,0,0,2102585,18.283,0,0,0,316,1525,100,0,0,0,5962,5654,16.61
1,8,10,,MAL13P1.234-e1s1,5970,13979,11645,4180,170,220,14908,12574,6440,929,1002,929,237,51,23,100,100,0,100000,100000,0,0,4929169,48.827,0,0,0,392,1556,100,0,0,0,13979,11645,16.61
1,9,10,,PFF0610c.1o1,6270,6663,5785,4180,171,200,7573,6695,2479,910,954,910,176,37,18,100,100,0,100000,100000,0,0,2115699,32.619,0,0,0,316,1435,100,0,0,0,6663,5785,16.61
1,10,10,,PF14_0179-s3,6570,10530,9136,4180,172,220,11507,10113,4509,977,1080,977,290,44,26,100,100,0,100000,100000,0,0,3964294,31.148,0,0,0,392,1446,100,0,0,0,10530,9136,16.61
1,11,10,,PFI1475w-s1,6870,42718,36598,4180,173,240,43711,37591,26189,993,1076,993,266,69,24,100,100,29,100000,100000,0,0,17292024,137.274,0,0,0,460,1611,100,0,0,0,42718,36598,16.61
1,12,10,,PFD0225w-s5,7170,11518,9580,4180,174,200,12495,10557,5210,977,1050,977,266,49,25,100,100,0,100000,100000,0,0,3336077,35.741,0,0,0,316,1403,100,0,0,0,11518,9580,16.61
1,13,10,,PF11_0268_1o4,7470,17837,15508,4180,175,230,18962,16633,7270,1125,1291,1125,442,43,34,100,100,0,100000,100000,0,0,6520139,34.71,0,0,0,392,1528,100,0,0,0,17837,15508,16.61
1,14,10,,PF10_0025.2o2,7770,42159,35741,4180,176,240,43446,37028,21130,1287,1401,1287,428,57,30,100,100,3,100000,100000,0,0,17033040,83.241,0,0,0,460,1579,100,0,0,0,42159,35741,16.61
1,15,10,,PFE1600we2s1,8070,14661,13594,4180,177,220,15863,14796,8024,1202,1295,1202,356,54,27,100,100,0,100000,100000,0,0,5799904,37.924,0,0,0,392,1472,100,0,0,0,14661,13594,16.61
1,16,10,,PFL0075w.1o1,8370,14317,12367,4180,178,220,15646,13696,6009,1329,1442,1329,542,43,37,100,100,0,100000,100000,0,0,5368944,22.609,0,0,0,392,1437,100,0,0,0,14317,12367,16.61
1,17,10,,PF08_0137e2s1,8670,64094,47854,4180,179,260,65535,49295,22436,1441,1592,1441,620,45,38,100,100,60,100000,100000,0,0,26619239,76.94,0,0,0,540,1733,100,0,0,0,64094,47854,16.61
1,18,10,,PF14_0746.2o2,8970,14310,12075,4170,180,200,15275,13040,6318,965,1101,965,414,48,37,100,100,0,100000,100000,0,0,4120635,28.838,0,0,0,316,1558,100,0,0,0,14310,12075,16.61
1,1,11,,PFB0300c,3870,64790,50985,4490,181,260,65535,51730,21502,745,897,745,343,41,38,100,100,65,100000,100000,0,0,27934341,148.201,0,0,0,540,2343,100,0,0,0,64790,50985,16.61
1,2,11,,PFF0845c-s4,4160,11508,10498,4480,182,210,12448,11438,3410,940,1062,940,377,29,35,100,100,0,100000,100000,0,0,3614369,27.523,0,0,0,316,1358,100,0,0,0,11508,10498,16.61
1,3,11,,PF10_0323e1s1,4470,10349,9506,4480,183,210,11324,10481,3178,975,1085,975,384,30,35,100,100,0,100000,100000,0,0,3311903,24.469,0,0,0,316,1597,100,0,0,0,10349,9506,16.61
1,4,11,,PFE0055ce3s1,4770,9335,9184,4480,184,200,10515,10364,3053,1180,1317,1180,600,29,45,100,100,0,100000,100000,0,0,3275039,15.078,0,0,0,316,1386,100,0,0,0,9335,9184,16.61
1,5,11,,PF10_0356-e2s2,5070,38744,33153,4480,185,270,40123,34532,12084,1379,1506,1379,603,34,40,100,100,0,100000,100000,0,0,18647498,54.769,0,0,0,540,1855,100,0,0,0,38744,33153,16.61
1,6,11,,PFB0305c.1o2,5370,14517,12604,4480,186,200,15604,13691,5546,1087,1197,1087,401,40,33,100,100,0,100000,100000,0,0,4326437,31.157,0,0,0,316,1340,100,0,0,0,14517,12604,16.61
1,7,11,,PFC0430we1s1,5670,7611,6800,4480,187,220,8603,7792,3150,992,1086,992,287,40,26,100,100,0,100000,100000,0,0,3054293,23.366,0,0,0,392,1630,100,0,0,0,7611,6800,16.61
1,8,11,,MAL7P1.29-e2,5970,6641,5647,4480,188,220,7551,6557,2915,910,974,910,219,44,22,100,100,0,100000,100000,0,0,2570305,25.493,0,0,0,392,1594,100,0,0,0,6641,5647,16.61
1,9,11,,PF13_0274_1o3,6270,6097,5085,4480,189,200,6977,5965,2624,880,923,880,176,43,19,100,100,0,100000,100000,0,0,1884917,28.648,0,0,0,316,1414,100,0,0,0,6097,5085,16.61
1,10,11,,PF11_0509-e2s1,6570,20008,17604,4480,190,240,20947,18543,11914,939,1024,939,277,64,27,100,100,0,100000,100000,0,0,8529639,63.245,0,0,0,460,1595,100,0,0,0,20008,17604,16.61
1,11,11,,PFC0270w_5o5,6870,9284,7936,4480,191,210,10243,8895,3751,959,1006,959,203,42,20,100,100,0,100000,100000,0,0,2810727,38.862,0,0,0,316,1455,100,0,0,0,9284,7936,16.61
1,12,11,,PFB0915we2s2,7170,36123,30013,4480,192,200,37120,31010,17054,997,1056,997,238,54,22,100,100,0,100000,100000,0,0,9799287,125.857,0,0,0,316,1400,100,0,0,0,36123,30013,16.61
1,13,11,,PFF0995c.1o1,7460,57588,40658,4480,193,240,58707,41777,25793,1119,1269,1119,426,61,33,100,100,43,100000,100000,0,0,19217467,95.089,0,0,0,460,1549,100,0,0,0,57588,40658,16.61
1,14,11,,PFE0060w-e2,7770,8724,8169,4480,194,210,9869,9314,2864,1145,1267,1145,365,30,28,100,100,0,100000,100000,0,0,2943120,22.047,0,0,0,316,1417,100,0,0,0,8724,8169,16.61
1,15,11,,PF11_0074_2o6,8070,23299,19643,4480,195,220,24460,20804,10819,1161,1281,1161,367,52,28,100,100,0,100000,100000,0,0,8155150,53.196,0,0,0,392,1508,100,0,0,0,23299,19643,16.61
1,16,11,,PFC0570c_5o6,8370,6830,6471,4480,196,200,8115,7756,1956,1285,1397,1285,466,25,33,100,100,0,100000,100000,0,0,2450936,13.646,0,0,0,316,1392,100,0,0,0,6830,6471,16.61
1,17,11,,PF10_0138-s2,8670,7443,6920,4480,197,200,8640,8117,2224,1197,1378,1197,496,27,35,100,100,0,100000,100000,0,0,2564954,13.587,0,0,0,316,1372,100,0,0,0,7443,6920,16.61
1,18,11,,PF14_0344e1s1,8970,26948,22655,4480,198,240,27852,23559,15208,904,1055,904,397,64,37,100,100,0,100000,100000,0,0,10837043,56.685,0,0,0,460,2201,100,0,0,0,26948,22655,16.61
1,1,12,,PF10_0347.1o1,3870,10565,9355,4790,199,230,11313,10103,4700,748,867,748,288,46,33,100,100,0,100000,100000,0,0,3960281,32.069,0,0,0,392,1894,100,0,0,0,10565,9355,16.61
1,2,12,,PFE0190c.2o2,4170,15479,12854,4780,200,220,16376,13751,6506,897,1023,897,371,47,36,100,100,0,100000,100000,0,0,5390357,34.307,0,0,0,392,1577,100,0,0,0,15479,12854,16.61
1,3,12,,PF11_0014.2o2,4470,13952,12729,4780,201,210,14882,13659,4482,930,1046,930,349,32,33,100,100,0,100000,100000,0,0,4316149,36.14,0,0,0,316,1572,100,0,0,0,13952,12729,16.61
1,4,12,,MAL8P1.156,4770,9500,8751,4780,202,210,10641,9892,2545,1141,1254,1141,447,25,35,100,100,0,100000,100000,0,0,3125792,19.324,0,0,0,316,1541,100,0,0,0,9500,8751,16.61
1,5,12,,PF14_0495-s2,5070,8484,7856,4780,203,200,9671,9043,2274,1187,1348,1187,499,25,37,100,100,0,100000,100000,0,0,2857616,15.421,0,0,0,316,1376,100,0,0,0,8484,7856,16.61
1,6,12,,PFL1055c.1o1,5370,24188,20267,4780,204,250,25269,21348,10599,1081,1232,1081,439,49,35,100,100,0,100000,100000,0,0,9819962,45.822,0,0,0,460,1700,100,0,0,0,24188,20267,16.61
1,7,12,,PFD0460c(PFB0335ce1s1),5670,4983,4641,4790,205,190,5925,5583,1473,942,1008,942,239,26,23,100,100,0,100000,100000,0,0,1429171,19.142,0,0,0,256,1270,100,0,0,0,4983,4641,16.61
1,8,12,,PF08_0140e2s1,5970,18084,16101,4780,206,200,18973,16990,10403,889,928,889,175,61,18,100,100,0,100000,100000,0,0,5368902,91.783,0,0,0,316,1537,100,0,0,0,18084,16101,16.61
1,9,12,,PFI0240c-e1s1,6270,8256,7334,4770,207,190,9099,8177,2927,843,871,843,142,35,16,100,100,0,100000,100000,0,0,2093241,51.451,0,0,0,256,1374,100,0,0,0,8256,7334,16.61
1,10,12,,MAL8P1.23-s8,6560,7143,6318,4780,208,220,8041,7216,3170,898,961,898,220,43,22,100,100,0,100000,100000,0,0,2828529,28.432,0,0,0,392,1608,100,0,0,0,7143,6318,16.61
1,11,12,,MAL13P1.178-e2,6870,6804,5670,4780,209,210,7704,6570,2882,900,937,900,163,43,17,100,100,0,100000,100000,0,0,2076091,34.558,0,0,0,316,1583,100,0,0,0,6804,5670,16.61
1,12,12,,PF13_0275e2s1,7170,9295,7877,4780,210,200,10235,8817,4052,940,987,940,216,45,21,100,100,0,100000,100000,0,0,2786218,36.25,0,0,0,316,1437,100,0,0,0,9295,7877,16.61
1,13,12,,PF07_0053(PFB0915we2s1),7470,64464,48796,4780,211,240,65535,49867,22893,1071,1163,1071,337,45,28,100,100,63,100000,100000,0,0,22938740,144.522,0,0,0,460,1656,100,0,0,0,64464,48796,16.61
1,14,12,,PFD0345c.1o1,7770,8754,7764,4770,212,190,9811,8821,3043,1057,1137,1057,279,34,24,100,100,0,100000,100000,0,0,2258300,27.541,0,0,0,256,1305,100,0,0,0,8754,7764,16.61
1,15,12,,PF07_0006.2o2,8070,26820,28747,4780,213,220,27855,29782,20274,1035,1170,1035,380,68,32,100,100,0,100000,100000,0,0,11674436,75.295,0,0,0,392,1612,100,0,0,0,26820,28747,16.61
1,16,12,,PF08_0108e1s1,8370,12982,11825,4780,214,230,14118,12961,5234,1136,1317,1136,474,40,35,100,100,0,100000,100000,0,0,5080663,24.565,0,0,0,392,1612,100,0,0,0,12982,11825,16.61
1,17,12,,PF11_0419.1o1,8670,10102,9092,4780,215,190,11130,10120,3454,1028,1140,1028,334,34,29,100,100,0,100000,100000,0,0,2590830,26.886,0,0,0,256,1336,100,0,0,0,10102,9092,16.61
1,18,12,,PFI0240c-e1s2,8970,21004,17800,4780,216,210,21906,18702,9051,902,971,902,235,48,24,100,100,0,100000,100000,0,0,5909863,75.451,0,0,0,316,1791,100,0,0,0,21004,17800,16.61
1,1,13,,PFE0655we2s3,3860,6872,6156,5080,217,210,7598,6882,2446,726,809,726,230,35,28,100,100,0,100000,100000,0,0,2174857,26.404,0,0,0,316,1743,100,0,0,0,6872,6156,16.61
1,2,13,,PFB0330c_2o4,4170,4803,4032,5090,218,200,5574,4803,1980,771,834,771,204,41,24,100,100,0,100000,100000,0,0,1517896,19.456,0,0,0,316,1497,100,0,0,0,4803,4032,16.61
1,3,13,,PFE0120c.1o1,4470,10984,9750,5080,219,200,11794,10560,5297,810,897,810,262,50,29,100,100,0,100000,100000,0,0,3336828,36.882,0,0,0,316,1515,100,0,0,0,10984,9750,16.61
1,4,13,,PF14_0201(PF10_0138s1),4770,56528,43797,5080,220,230,57538,44807,23038,1010,1136,1010,397,51,34,100,100,37,100000,100000,0,0,17564353,110.003,0,0,0,392,1596,100,0,0,0,56528,43797,16.61
1,5,13,,PF14_0370e2s2,5070,7786,7177,5080,221,190,8792,8183,2440,1006,1098,1006,307,29,27,100,100,0,100000,100000,0,0,2094820,23.078,0,0,0,256,1301,100,0,0,0,7786,7177,16.61
1,6,13,,PFI0105c(PFC0980c.1o1),5370,8727,7398,5080,222,200,9707,8378,3884,980,1048,980,248,46,23,100,100,0,100000,100000,0,0,2647536,29.556,0,0,0,316,1388,100,0,0,0,8727,7398,16.61
1,7,13,,PFA0110we2s2,5670,28982,29732,5080,223,250,29960,30710,22096,978,1027,978,218,71,21,100,100,0,100000,100000,0,0,14126763,136.161,0,0,0,460,1669,100,0,0,0,28982,29732,16.61
1,8,13,,PFI0265ce7s1,5970,18098,15525,5080,224,210,18972,16399,7904,874,917,874,191,48,20,100,100,0,100000,100000,0,0,5182101,81.058,0,0,0,316,1521,100,0,0,0,18098,15525,16.61
1,9,13,,PFD0385we1s2,6270,10360,8684,5080,225,210,11203,9527,4652,843,890,843,182,48,20,100,100,0,100000,100000,0,0,3010586,47.456,0,0,0,316,1641,100,0,0,0,10360,8684,16.61
1,10,13,,PFC0210c,6570,12034,10642,5080,226,210,12916,11524,4297,882,953,882,230,37,24,100,100,0,100000,100000,0,0,3641657,45.961,0,0,0,316,1545,100,0,0,0,12034,10642,16.61
1,11,13,,PFL0765w.1o1,6870,6227,5351,5080,227,210,7090,6214,2519,863,904,863,173,40,19,100,100,0,100000,100000,0,0,1963579,30.694,0,0,0,316,1603,100,0,0,0,6227,5351,16.61
1,12,13,,MAL13P1.210.1o1,7170,5768,4878,5080,228,200,6627,5737,2722,859,901,859,272,47,30,100,99,0,100000,100000,0,0,1813045,17.779,0,0,0,316,1511,100,0,0,0,5768,4878,16.61
1,13,13,,PF10_0242e2s2,7470,11980,10139,5080,229,210,12926,11085,5188,946,1018,946,327,46,32,100,100,0,100000,100000,0,0,3502790,30.786,0,0,0,316,1472,100,0,0,0,11980,10139,16.61
1,14,13,,PFA0125ce1s2,7770,52333,43386,5080,230,230,53311,44364,19294,978,1046,978,241,43,23,100,100,3,100000,100000,0,0,17390571,179.743,0,0,0,392,1765,100,0,0,0,52333,43386,16.61
1,15,13,,PFC1065we2s1,8070,7802,6919,5080,231,190,8745,7862,2679,943,1001,943,207,34,20,100,100,0,100000,100000,0,0,2012585,33.145,0,0,0,256,1336,100,0,0,0,7802,6919,16.61
1,16,13,,PFL2430c,8370,10107,9166,5080,232,220,11133,10192,4449,1026,1185,1026,418,43,35,100,100,0,100000,100000,0,0,3995191,21.548,0,0,0,392,1561,100,0,0,0,10107,9166,16.61
1,17,13,,MAL13P1.176e1s2,8670,64508,47324,5080,233,250,65535,48351,23165,1027,1155,1027,374,47,32,100,100,58,100000,100000,0,0,22241497,126.193,0,0,0,460,1780,100,0,0,0,64508,47324,16.61
1,18,13,,PFA0430ce1s1,8970,22018,18877,5080,234,210,22919,19778,10537,901,945,901,179,53,18,100,100,0,100000,100000,0,0,6249699,105.212,0,0,0,316,1783,100,0,0,0,22018,18877,16.61
1,1,14,,PFI1770w.2o2,3870,6150,5350,5380,235,250,6856,6056,2992,706,763,706,187,49,24,100,100,0,100000,100000,0,0,2785688,28.305,0,0,0,460,2354,100,0,0,0,6150,5350,16.61
1,2,14,,PF07_0126e1s2,4170,8680,7539,5380,236,210,9431,8290,3603,751,791,751,153,43,19,100,100,0,100000,100000,0,0,2619719,49.013,0,0,0,316,1551,100,0,0,0,8680,7539,16.61
1,3,14,,PF14_0632-e1s1,4470,7438,6449,5380,237,190,8211,7222,2568,773,808,773,149,35,18,100,100,0,100000,100000,0,0,1848929,43.047,0,0,0,256,1394,100,0,0,0,7438,6449,16.61
1,4,14,,PFL2390ce1s3,4780,11123,9836,5380,238,250,11997,10710,5633,874,980,874,328,52,33,100,100,0,100000,100000,0,0,4926597,29.665,0,0,0,460,1674,100,0,0,0,11123,9836,16.61
1,5,14,,PF11_0506-s4,5060,23223,25546,5380,239,260,24148,26471,17821,925,1005,925,301,67,29,100,100,0,100000,100000,0,0,14294392,84.605,0,0,0,540,1769,100,0,0,0,23223,25546,16.61
1,6,14,,PFF1440w-s5,5370,14568,12484,5380,240,200,15468,13384,6768,900,932,900,169,50,18,100,100,0,100000,100000,0,0,4229258,73.68,0,0,0,316,1365,100,0,0,0,14568,12484,16.61
1,7,14,,PF10_0343,5670,64641,42968,5380,241,240,65535,43862,25445,894,936,894,190,58,20,100,100,51,100000,100000,0,0,20176694,225.926,0,0,0,460,1655,100,0,0,0,64641,42968,16.61
1,8,14,,PF08_0102e1s2,5970,10778,9363,5380,242,210,11608,10193,5026,830,876,830,184,49,21,100,100,0,100000,100000,0,0,3221015,50.636,0,0,0,316,1551,100,0,0,0,10778,9363,16.61
1,9,14,,PFB0305c-e1,6270,10035,8368,5380,243,210,10856,9189,4382,821,854,821,148,47,17,100,100,0,100000,100000,0,0,2903861,56.318,0,0,0,316,1581,100,0,0,0,10035,8368,16.61
1,10,14,,MAL7P1.138e1s1,6570,9261,7895,5380,244,230,10133,8767,4376,872,913,872,177,49,19,100,100,0,100000,100000,0,0,3436593,44.373,0,0,0,392,1686,100,0,0,0,9261,7895,16.61
1,11,14,,PF10_0177b(PF10_0177e1s1),6870,16972,14200,5380,245,210,17822,15050,8121,850,879,850,140,53,15,100,100,0,100000,100000,0,0,4755777,101.221,0,0,0,316,1545,100,0,0,0,16972,14200,16.61
1,12,14,,PF10_0079-s1,7170,8859,7620,5380,246,200,9696,8457,4324,837,868,837,260,51,29,100,100,0,100000,100000,0,0,2672380,29.188,0,0,0,316,1516,100,0,0,0,8859,7620,16.61
1,13,14,,PFA0510we1s2,7470,7250,6329,5380,247,220,8120,7199,3937,870,907,870,258,54,28,100,100,0,100000,100000,0,0,2822007,24.388,0,0,0,392,1645,100,0,0,0,7250,6329,16.61
1,14,14,,PFF0765c_2o3,7770,8125,7805,5380,248,190,9011,8691,4372,886,923,886,154,50,16,100,100,0,100000,100000,0,0,2224969,50.442,0,0,0,256,1368,100,0,0,0,8125,7805,16.61
1,15,14,,PFL1040w.1o1,8070,10081,8401,5380,249,200,11001,9321,4999,920,967,920,208,53,21,100,100,0,100000,100000,0,0,2945566,40.163,0,0,0,316,1546,100,0,0,0,10081,8401,16.61
1,16,14,,PFI1755c.2o2,8360,15899,13993,5380,250,210,16857,14951,6646,958,1055,958,299,44,28,100,100,0,100000,100000,0,0,4724507,46.475,0,0,0,316,1500,100,0,0,0,15899,13993,16.61
1,17,14,,PF11_0358-e2s2,8670,8214,6950,5380,251,200,9140,7876,3909,926,999,926,239,49,23,100,100,0,100000,100000,0,0,2488816,28.774,0,0,0,316,1468,100,0,0,0,8214,6950,16.61
1,18,14,,PF07_0053e1s4,8970,11783,9874,5380,252,200,12671,10762,5956,888,911,888,138,55,15,100,100,0,100000,100000,0,0,3400715,71.384,0,0,0,316,1729,100,0,0,0,11783,9874,16.61
1,1,15,,PF07_0053e1s3,3870,11283,9268,5680,253,210,11985,9970,5346,702,725,702,115,53,15,100,100,0,100000,100000,0,0,3150557,80.391,0,0,0,316,1743,100,0,0,0,11283,9268,16.61
1,2,15,,PFD0310w,4170,13194,10635,5680,254,200,13947,11388,5723,753,775,753,109,50,14,100,100,0,100000,100000,0,0,3598520,97.367,0,0,0,316,1490,100,0,0,0,13194,10635,16.61
